id,SalePrice
1921,383149.2151646146
1922,322157.1797024736
1923,231975.64874517632
1924,215778.88768843396
1925,196192.23075894048
1926,369725.0697043823
1927,133549.2359372123
1928,158452.19997981252
1929,124883.46132170311
1930,134164.0511551506
1931,142418.78272677487
1932,141392.31920207903
1933,183723.650329709
1934,182695.87144094132
1935,170053.93832019303
1936,194877.84151805632
1937,185532.50551346916
1938,170208.58682259003
1939,242256.70266094268
1940,192870.13742815654
1941,170268.79968051045
1942,185377.6390234414
1943,213087.21576357796
1944,368629.60338985035
1945,397822.2888177304
1946,130646.36251591129
1947,271679.2050359493
1948,170677.35345034106
1949,246614.04090567262
1950,191150.94256593802
1951,243959.1366573236
1952,206073.0314397719
1953,164440.65550063126
1954,183072.39611076325
1955,136255.952211214
1956,298870.5931331768
1957,151598.08076697064
1958,301532.1758166584
1959,144156.41521064093
1960,115542.28684967756
1961,120199.81380356384
1962,98319.66831224578
1963,105425.79849141002
1964,106746.84302881667
1965,140441.86797768282
1966,139844.0821090216
1967,291057.02967811865
1968,416499.37742220034
1969,389962.0826283117
1970,412183.8850091701
1971,459319.8348158371
1972,382439.8743999617
1973,265658.0485304027
1974,336640.86947424454
1975,451298.47127314785
1976,275881.1525745535
1977,353350.23562877096
1978,349057.9496510922
1979,327559.6927899123
1980,203030.16869168397
1981,342075.3637516427
1982,219430.55294622903
1983,206115.67830335547
1984,170098.53766224586
1985,224159.17209225017
1986,208863.99462315865
1987,183712.67913284875
1988,174969.15756030515
1989,191969.98524480074
1990,208014.30874897525
1991,228687.6553908417
1992,214478.25599364255
1993,168358.85739712388
1994,231053.99425917034
1995,184816.5001867988
1996,250833.4483942255
1997,318605.7079749946
1998,318952.95372240443
1999,280109.3405899544
2000,319515.9369888336
2001,272992.8215990572
2002,242461.0750041471
2003,256565.83144206638
2004,277959.233984477
2005,227255.13846182602
2006,222510.29109707806
2007,251286.7755130089
2008,214291.55280548104
2009,195726.24917764496
2010,197864.0232790661
2011,145152.15459785733
2012,176139.551373447
2013,178351.13540480752
2014,183255.86626684672
2015,208887.69758912397
2016,190152.2570325672
2017,193439.8256361977
2018,118028.66399841619
2019,132401.0964879113
2020,103784.38178133065
2021,103231.52837785336
2022,182828.13230728178
2023,143338.3724415379
2024,269263.5276204836
2025,351625.6691585289
2026,174816.1448553429
2027,158413.01207234082
2028,155063.00015857568
2029,168534.28172964463
2030,266156.66182772315
2031,232419.1380729152
2032,254280.46359554978
2033,257563.22518557456
2034,173692.11349345976
2035,219480.87037975012
2036,202331.92441611708
2037,209050.15543837956
2038,320653.35857396247
2039,232605.60492100596
2040,270626.33424033993
2041,298336.7849856422
2042,206730.69692697172
2043,174357.38165809325
2044,175465.84029616043
2045,215006.28348904254
2046,146405.438916684
2047,146747.12827325493
2048,141800.1781998817
2049,143956.77846650843
2050,179818.61946877252
2051,105213.82937593608
2052,124481.22598687887
2053,148698.51934574926
2054,87400.94684095861
2055,159290.29348173138
2056,148708.24767973513
2057,112574.55437785346
2058,216575.77865792933
2059,132760.20339342003
2060,172989.88594661345
2061,176843.64454791544
2062,128633.61981372561
2063,116540.82677286801
2064,137857.61940340273
2065,119041.181172309
2066,164752.60220994375
2067,113710.1413136571
2068,149311.66677545942
2069,87970.37149648854
2070,117792.97270099934
2071,94293.23147523325
2072,136648.97460592334
2073,133419.90327893937
2074,188189.67190540567
2075,151090.21181702035
2076,120491.31040701088
2077,151814.39641102037
2078,125712.63807067281
2079,134778.26443364724
2080,116998.43230943581
2081,128855.2964042399
2082,123601.91094099484
2083,149603.44946726892
2084,109048.9822974564
2085,114648.4395000385
2086,116682.45488861798
2087,124126.81181027839
2088,97186.0590025792
2089,76524.65940913308
2090,123685.52783596204
2091,109462.56943738689
2092,120757.72093539342
2093,115661.44839668712
2094,112893.2412678031
2095,149119.94623944297
2096,83999.87720648374
2097,97649.48079147055
2098,149290.75345752444
2099,51650.3123282906
2100,78284.15304754366
2101,118007.13513395346
2102,129264.0089837764
2103,105825.53266995646
2104,141238.9856130179
2105,128407.68170187926
2106,66874.39835363458
2107,188958.27750518583
2108,116459.52308929047
2109,110547.9797756313
2110,128290.302155726
2111,137649.92498109577
2112,137784.70105458467
2113,120192.62896538728
2114,120630.06916836699
2115,162664.5692187185
2116,118256.16389339782
2117,151207.44813005463
2118,127330.97094335059
2119,109806.6823990261
2120,113239.87333702625
2121,98858.0397602647
2122,114142.01145769794
2123,82887.57952725154
2124,160836.46549068484
2125,128359.36373446984
2126,147547.1137388661
2127,162984.83062049153
2128,125803.84683275856
2129,95398.29110077032
2130,136538.0597359286
2131,143554.41120588774
2132,113363.65389003496
2133,123402.04653944392
2134,123686.98648136733
2135,99355.91068457217
2136,78640.8625914823
2137,106927.8230211703
2138,132628.5652678492
2139,152857.96872710393
2140,139736.78271647997
2141,165793.73930563204
2142,125308.09716366274
2143,147918.16072941734
2144,123716.58563783353
2145,137563.8225915589
2146,172108.70675832318
2147,143221.75468033546
2148,134544.69299394882
2149,150249.45365595227
2150,236342.98105571562
2151,117072.83288147853
2152,172695.0603049809
2153,160553.73696281493
2154,101462.98598695786
2155,141226.2892817711
2156,260455.36028557294
2157,226151.2828660613
2158,237481.60623748903
2159,214656.97250653637
2160,181291.22716986813
2161,238122.49836310983
2162,360654.2170258501
2163,333539.45490888995
2164,256245.17417706558
2165,203410.79305577878
2166,159357.47106533792
2167,219544.48494193907
2168,191567.27833770754
2169,197940.67467153977
2170,217378.12651754712
2171,159589.05244175514
2172,133262.8697234681
2173,172205.37263513159
2174,222205.40864277745
2175,302308.7023304417
2176,312902.1535157119
2177,236387.17798250454
2178,213526.83900882106
2179,136514.0321885685
2180,212945.0921197174
2181,192831.71479389461
2182,224129.38976592224
2183,189999.64619002008
2184,120558.50547599915
2185,129395.21026371558
2186,145835.108861258
2187,153512.77244899684
2188,155774.1206626484
2189,262171.40222611115
2190,80983.26314083114
2191,81833.60177787254
2192,88195.43256244142
2193,111000.27054853637
2194,99903.45345371509
2195,102117.18776504615
2196,101681.14889298048
2197,116236.80526799646
2198,160503.65164042576
2199,180571.6013799701
2200,149898.0823713714
2201,147634.0185368974
2202,215682.223776796
2203,137909.83765336906
2204,177883.64348381734
2205,118420.28329739867
2206,139992.23867642024
2207,225849.29045171296
2208,268654.3611787581
2209,242934.53424510523
2210,122035.03262034753
2211,120261.09388292923
2212,120885.99625873391
2213,104988.6329915419
2214,136767.8428023327
2215,102080.72974840194
2216,148269.36905028572
2217,68341.48641207174
2218,68824.60359192119
2219,67623.00708386168
2220,56263.40706598441
2221,296985.5612725952
2222,272754.00575601694
2223,283756.97989662504
2224,208281.60855169393
2225,118959.62433071216
2226,181331.3248069919
2227,196554.29401749204
2228,265526.44045622484
2229,251118.85214043182
2230,152513.31401989528
2231,210111.04216781465
2232,178627.793426295
2233,177569.07830579986
2234,242826.09528348208
2235,216146.51041025182
2236,253341.6794425781
2237,313751.9854594314
2238,196688.39700405565
2239,110813.18986096261
2240,154533.0155465049
2241,154107.5746513786
2242,124976.67651076084
2243,133851.67980608618
2244,105164.79675100803
2245,102154.08530679793
2246,140748.14500536214
2247,117946.28784034081
2248,121360.0425763201
2249,119248.62130068633
2250,132194.90186535055
2251,108024.4073799941
2252,182610.94919521053
2253,153234.03566247982
2254,182805.3007719439
2255,184849.51171471915
2256,181333.4968262345
2257,207424.2059799056
2258,162345.5096918649
2259,174323.1304413724
2260,161313.26054550384
2261,197090.51635521467
2262,211668.4822498807
2263,377783.9053431756
2264,446880.5035323898
2265,174569.027886073
2266,313428.9072958876
2267,359035.0020807557
2268,432511.43646367284
2269,152071.25892829394
2270,201310.99826223377
2271,215440.27147053523
2272,195592.39374787448
2273,165021.26447145685
2274,178311.63986920795
2275,153946.49801726593
2276,189884.73784212768
2277,182219.60704240313
2278,149739.1143928349
2279,126281.69595562082
2280,118101.36614646277
2281,163001.8145576698
2282,182203.33336332484
2283,109003.77719352569
2284,112357.58990066384
2285,142177.0102840954
2286,123534.61891697056
2287,371166.0120821664
2288,273314.0609832852
2289,365844.11024008796
2290,448724.78290353494
2291,337760.4244191429
2292,443748.25912446424
2293,465091.38165481447
2294,405886.57284135674
2295,467726.9398114277
2296,279251.6599412905
2297,342177.0191632463
2298,336994.4740116094
2299,353017.3876035783
2300,340987.17700465233
2301,312815.0126412562
2302,250690.41150278202
2303,248454.5461663885
2304,253675.15351293216
2305,192515.50018577167
2306,187350.95194126508
2307,195939.72613631265
2308,229404.60032476287
2309,286415.7499052455
2310,211924.19523878273
2311,199111.04774255955
2312,177309.55203469115
2313,172800.03465619974
2314,172933.46231399616
2315,182336.67358024372
2316,195296.33791235453
2317,187666.26568524586
2318,179322.18851552333
2319,183537.25518231484
2320,187156.09925033487
2321,237939.1611827059
2322,179400.31457864284
2323,198082.71459729757
2324,182926.67688317163
2325,215125.5338377411
2326,177742.2129145062
2327,203058.26030285374
2328,223263.48749753175
2329,192383.32639101447
2330,180515.43427753757
2331,341926.75584221777
2332,400568.5784173011
2333,323245.17811292526
2334,258156.1396652765
2335,286756.5757551975
2336,310725.838400196
2337,197393.44709352907
2338,265828.0650615402
2339,221284.65077395254
2340,391379.08895108267
2341,211766.2363985565
2342,237704.05045329226
2343,230101.91469541585
2344,213992.60560432717
2345,236446.25526456902
2346,212641.41184141987
2347,196680.14681847178
2348,242067.4833420975
2349,181395.18392628123
2350,313795.2690457485
2351,254227.38170501933
2352,254130.11958218197
2353,236168.28761689193
2354,139670.15247492027
2355,147618.17502736318
2356,153005.67358672322
2357,189564.82406159648
2358,197240.98109137008
2359,133881.64789212035
2360,115913.65036582576
2361,146430.55362653817
2362,256934.69601267236
2363,140096.35501480455
2364,159174.3487546314
2365,216088.86264045077
2366,193405.05715309223
2367,223042.52102706084
2368,212542.52591805282
2369,217305.86898314013
2370,169765.75266104715
2371,165496.3314959896
2372,192336.59329518685
2373,286979.8782119425
2374,316645.78905890364
2375,254961.74944703822
2376,269560.95361710904
2377,329813.9145680717
2378,145065.41162049578
2379,194806.04071368082
2380,149196.2902751328
2381,167921.0628763992
2382,215804.81848803686
2383,204825.87426152846
2384,244880.53830061015
2385,161964.07716451003
2386,133604.48076224845
2387,137031.8426364691
2388,104328.0671196175
2389,118487.94774692674
2390,149963.56773779023
2391,146095.89364946226
2392,114176.79399189532
2393,172655.6396052517
2394,143750.0657162345
2395,211081.3320236375
2396,143857.81687424547
2397,222591.2682451388
2398,135589.35633318365
2399,65707.51982842822
2400,62936.66343019061
2401,121223.8994421024
2402,136906.71055305848
2403,147197.03533181
2404,153992.7792400039
2405,158860.7997140399
2406,140060.9852572955
2407,124774.730510739
2408,148923.3058568552
2409,120344.11980833183
2410,173640.5750808582
2411,113974.56540684037
2412,158031.81208911102
2413,129399.20101328439
2414,157639.06012388162
2415,133634.49338786778
2416,129684.81669552505
2417,131635.78309473442
2418,132005.91278658577
2419,127262.04853565592
2420,121565.76546844654
2421,148634.3179441677
2422,107682.20985869945
2423,115143.19065251054
2424,165156.6249101539
2425,195010.42451572706
2426,131449.12839457838
2427,132338.98736136084
2428,183204.04907437006
2429,113197.09782122048
2430,132935.66031256644
2431,108926.12723016391
2432,147977.019716389
2433,148335.7347998059
2434,138796.94988044404
2435,151783.18076493568
2436,105242.39408738086
2437,102613.0520519241
2438,124055.54236599768
2439,103218.36782038603
2440,124032.40625310525
2441,94634.41462980646
2442,98265.2468694196
2443,126616.63953966675
2444,132328.10945823253
2445,87276.63338078959
2446,132035.9576779363
2447,181498.6284972372
2448,129599.01006482444
2449,111585.8892678962
2450,154768.76398345263
2451,119221.4479737335
2452,190910.33127372753
2453,93211.2096658026
2454,118710.12179648531
2455,121247.56669837632
2456,133395.7740284215
2457,137811.23740332416
2458,127130.63840702706
2459,107161.00376713327
2460,139559.6012475512
2461,127273.29741811764
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470812
2465,141982.69237375684
2466,117713.85914972333
2467,131274.81958071317
2468,82036.94406813652
2469,80322.1890990355
2470,194016.88967747695
2471,216582.91983692907
2472,165381.49309866963
2473,116517.822776901
2474,73773.22396495049
2475,207914.04400091752
2476,115021.91806509107
2477,126720.84653966351
2478,152163.03461268486
2479,105548.98093056794
2480,154649.4268512366
2481,120051.9353346212
2482,126029.57567282698
2483,111281.59386816615
2484,122275.11191636648
2485,123543.91657313111
2486,150437.74563875288
2487,166297.16847057705
2488,166160.88254395447
2489,157301.88011728617
2490,145918.66654779186
2491,93522.63034618345
2492,197067.21165790863
2493,155972.27473248696
2494,152075.89140447503
2495,89224.86354632443
2496,238113.4505341692
2497,152995.62836515275
2498,107991.3351879922
2499,86647.3107200276
2500,119399.61547306672
2501,134545.16453828695
2502,145688.08785084536
2503,94762.02465097915
2504,172306.2405990763
2505,227102.43495644638
2506,250017.25881008225
2507,277344.18542394775
2508,250210.78129216516
2509,218265.01970925325
2510,223216.4903851615
2511,175942.36391634235
2512,208130.88474059635
2513,221736.49356837926
2514,265198.578076215
2515,150663.08014784433
2516,174583.7366422905
2517,146940.4867859232
2518,156188.10516111605
2519,234762.61420471774
2520,221498.0885457896
2521,189561.10173146217
2522,221436.61625225988
2523,119249.59923852146
2524,135156.7304781974
2525,148323.9640597212
2526,137575.2090366851
2527,117754.36016646425
2528,128874.45142557006
2529,133686.60702304787
2530,125573.00806417466
2531,254875.6802140556
2532,223095.37580035324
2533,193294.45703782933
2534,235734.31217890346
2535,294534.4780660975
2536,231989.29838950388
2537,243805.1786530836
2538,183051.37430552047
2539,190659.007738332
2540,175785.10698093096
2541,183871.33883886694
2542,164678.34223831038
2543,120988.5235700528
2544,122151.84823932903
2545,137432.49241848133
2546,121777.40339774011
2547,138335.74656445903
2548,150615.40532919543
2549,152479.90055800404
2550,523973.76962377736
2551,139643.9122887182
2552,129148.2082394523
2553,75689.9171868129
2554,95796.53138026125
2555,113071.07838677012
2556,98011.56737532692
2557,107159.80996291165
2558,147418.8022952738
2559,141565.06509427045
2560,154830.835146086
2561,146065.25995393738
2562,139385.8555292682
2563,151130.9974073708
2564,201237.058960239
2565,137860.676921432
2566,154955.54491959288
2567,142987.8944758787
2568,204821.57086037268
2569,228828.4593642739
2570,117827.51154063085
2571,191609.6863351734
2572,153734.88228107363
2573,220680.9160175664
2574,290652.2378109
2575,131673.2240424697
2576,118702.69276139319
2577,154453.36026926484
2578,82834.15631851068
2579,63994.71466312856
2580,86032.75234486506
2581,94538.56254680839
2582,100895.95247707788
2583,274009.5478538922
2584,172913.34343349165
2585,184109.72994240216
2586,220997.06476851288
2587,200114.6636747722
2588,138246.00528354425
2589,151132.10989252914
2590,201225.01476399336
2591,224359.38697011644
2592,210040.90158510848
2593,256805.49283046625
2594,185135.63812715764
2595,208446.28993541474
2596,288435.64810423733
2597,186319.51959424687
2598,280506.77475211845
2599,342348.5952881353
2600,151503.02109076607
2601,143141.11524330996
2602,85656.65485096065
2603,94245.22984905214
2604,90603.65160635856
2605,82355.13905154675
2606,144549.44722377817
2607,197490.47960527547
2608,197371.29477082682
2609,173707.9563628821
2610,110980.86947527803
2611,125038.96381197797
2612,161471.29265060066
2613,130410.10818193988
2614,124286.93747924751
2615,153243.28539663332
2616,144288.65116444495
2617,184594.92487284445
2618,195516.7498885392
2619,198505.07479480762
2620,188086.43007772454
2621,176010.1697279469
2622,176480.37782511627
2623,243586.4469390035
2624,297676.17181169655
2625,293280.6908161505
2626,173293.38394926878
2627,168652.13745974432
2628,482671.46975998837
2629,495679.27260779205
2630,390644.2457336844
2631,470951.7379998455
2632,416916.07578986755
2633,314358.8455899679
2634,430535.0022712933
2635,158944.3633057482
2636,173975.52550970856
2637,179238.85814573878
2638,252640.43043568393
2639,192589.5437434736
2640,151266.67714647786
2641,103900.09572940253
2642,186372.6150043881
2643,103798.12417608513
2644,118320.40394018068
2645,110767.86750163736
2646,95556.1729167845
2647,104287.8925594432
2648,141014.7639766435
2649,154578.03029092657
2650,136103.2002934338
2651,138005.21874257195
2652,398314.79931977694
2653,256131.43115665787
2654,252162.63593131502
2655,408917.33270147216
2656,327420.1508702261
2657,350689.5726593174
2658,309206.38226740854
2659,310224.49793007644
2660,366493.9580040156
2661,356054.77706437
2662,366917.3788576977
2663,296010.38529396185
2664,278274.99867091683
2665,330013.0981162829
2666,283634.44093741494
2667,170847.10602960052
2668,182699.32089462655
2669,179957.9011066007
2670,276326.136137509
2671,190539.342271414
2672,192770.98440529325
2673,199418.44184800432
2674,193271.83668162
2675,173041.2966780639
2676,195150.75095367743
2677,197806.0403718753
2678,247240.518123581
2679,279357.3865323046
2680,292467.19311148266
2681,404586.8761960617
2682,322851.14730211545
2683,510159.2383643455
2684,321917.6997051231
2685,330470.88557921
2686,246787.81480041117
2687,310347.1237533002
2688,217573.25890886254
2689,208666.31831019695
2690,411735.8063455053
2691,187287.0591217766
2692,141754.83754201606
2693,197686.28335387676
2694,140260.63787966614
2695,192804.9609367792
2696,186659.203695269
2697,183914.3804646
2698,192583.49482601616
2699,167801.59950211307
2700,153654.2513031805
2701,150214.11596687633
2702,112131.59468697739
2703,128704.68911752984
2704,140202.81052898848
2705,115351.9668235955
2706,112897.85796913096
2707,123911.33926480469
2708,133383.14009313117
2709,104799.70935859719
2710,127897.03880830051
2711,264598.40012959205
2712,392998.5843680755
2713,170283.41826806858
2714,151486.73382737473
2715,170158.33845276397
2716,145178.73168736236
2717,191624.76319097469
2718,221876.46231760687
2719,152049.27138215385
2720,174017.41821729706
2721,130866.0542365658
2722,159766.66262161214
2723,143994.2096539887
2724,125827.10860591037
2725,130055.71669103697
2726,147725.30587134673
2727,175181.3676451706
2728,186921.34465925445
2729,149506.08709535125
2730,146958.85656140948
2731,134372.8368520232
2732,134669.1346954013
2733,159263.39235004803
2734,141039.30709856935
